0.48344560134665754,0.6620159440916447
0.5279401753330781,0.5978056683539695
0.3314755389276747,0.6693016284546367
0.4581698408721555,0.28088518830275055
0.5391616988431118,0.627272316232445
0.6243356192792197,0.3168593203910727
0.5385999073891702,0.4946133116812662
0.5365158252991231,0.7898943677462174
0.6160522958925783,0.5352622470661398
0.39713023708440376,0.5257079157814313
0.5159370183133553,0.4532366606165069
0.6843623062187071,0.40438517727977463
0.297422341772448,0.38555355369758365
0.5141755562304731,0.3618431504539772
0.6167865625611231,0.5586158388288058
0.5947010883911243,0.6402628877103709
0.47359172242327713,0.6290805372520079
0.5294162460091963,0.3890511830198803
0.36667278531461134,0.6547119092044672
0.6398215082021567,0.4220012933998426
0.4960422031963951,0.6955253208581076
0.5946067572494971,0.3517175005553757
0.5587699002698725,0.49259386759204726
0.462983445194786,0.5666452209142009
0.5545166724715822,0.5354117865384996
0.5441586469217172,0.4433492266237833
0.5236430131494272,0.5011344436744073
0.5364201777971493,0.6094413287068359
0.3966088797044704,0.529276193751825
0.349720298620123,0.5684984232065867
0.5487379569340108,0.5141412155990288
0.5766545515779117,0.7120398628307218
0.6027331753697578,0.5645411981607051
0.29948373044140497,0.41997984165037394
0.41913923614984994,0.5215416566640355
0.42743940894539423,0.3592512109303718
0.43980241211314947,0.3063473900349831
0.45156261122021635,0.3700794961325661
0.4378590716855719,0.37002201127306644
0.5024629127111352,0.523224492234442
0.5376288960351202,0.5427454100271202
0.5791666351577909,0.4146806673657232
0.48587014609382445,0.4423965584176378
0.4966803094453659,0.3811726171145083
0.35514570892108643,0.5405639853623749
0.5206589314461201,0.41231618424495486
0.5237462080092807,0.6656596305331404
0.3674111858791672,0.6595969975945459
0.48708293178103235,0.5615974449561566
0.429975658753897,0.7265609504378665
0.3848872948420277,0.40597735995937684
0.5019585687280198,0.3366320290832371
0.26935898882544707,0.5360717161368949
0.2634570250382171,0.6268334769435868
0.6211783552164452,0.4276741217622899
0.46813235127305874,0.5766478952460596
0.617895324914893,0.5031989188668813
0.5137609452292005,0.42724623640133813
0.5889108788206715,0.37546584768606917
0.39307448367846626,0.4546090336773553
